,유아여성인구수,유아남성인구수,초등학생여성인구수,초등학생남성인구수,중학생여성인구수,중학생남성인구수,고등학생여성인구수,고등학생남성인구수,geometry,미성년총인구,만12세이하총인구
3964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939900 1949400, 939900 1949500, 940000 1949500, 940000 1949400, 939900 1949400))",0.0,0.0
3965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942600 1951700, 942600 1951800, 942700 1951800, 942700 1951700, 942600 1951700))",0.0,0.0
3966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938300 1954800, 938300 1954900, 938400 1954900, 938400 1954800, 938300 1954800))",0.0,0.0
3967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((944000 1951700, 944000 1951800, 944100 1951800, 944100 1951700, 944000 1951700))",0.0,0.0
3968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938300 1950100, 938300 1950200, 938400 1950200, 938400 1950100, 938300 1950100))",0.0,0.0
3969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940200 1954200, 940200 1954300, 940300 1954300, 940300 1954200, 940200 1954200))",0.0,0.0
3970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937400 1951000, 937400 1951100, 937500 1951100, 937500 1951000, 937400 1951000))",0.0,0.0
3971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939100 1950300, 939100 1950400, 939200 1950400, 939200 1950300, 939100 1950300))",0.0,0.0
3972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937200 1952600, 937200 1952700, 937300 1952700, 937300 1952600, 937200 1952600))",0.0,0.0
3973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937900 1953000, 937900 1953100, 938000 1953100, 938000 1953000, 937900 1953000))",0.0,0.0
3974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936800 1952100, 936800 1952200, 936900 1952200, 936900 1952100, 936800 1952100))",0.0,0.0
3975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938200 1952500, 938200 1952600, 938300 1952600, 938300 1952500, 938200 1952500))",0.0,0.0
3976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941100 1953100, 941100 1953200, 941200 1953200, 941200 1953100, 941100 1953100))",0.0,0.0
3977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939800 1950500, 939800 1950600, 939900 1950600, 939900 1950500, 939800 1950500))",0.0,0.0
3978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942900 1947900, 942900 1948000, 943000 1948000, 943000 1947900, 942900 1947900))",0.0,0.0
3979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940100 1952900, 940100 1953000, 940200 1953000, 940200 1952900, 940100 1952900))",0.0,0.0
3980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((944200 1951100, 944200 1951200, 944300 1951200, 944300 1951100, 944200 1951100))",0.0,0.0
3981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938600 1952800, 938600 1952900, 938700 1952900, 938700 1952800, 938600 1952800))",0.0,0.0
3982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938600 1954300, 938600 1954400, 938700 1954400, 938700 1954300, 938600 1954300))",0.0,0.0
3983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937200 1951800, 937200 1951900, 937300 1951900, 937300 1951800, 937200 1951800))",0.0,0.0
3984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941400 1952900, 941400 1953000, 941500 1953000, 941500 1952900, 941400 1952900))",0.0,0.0
3985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940200 1954800, 940200 1954900, 940300 1954900, 940300 1954800, 940200 1954800))",0.0,0.0
3986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938100 1955000, 938100 1955100, 938200 1955100, 938200 1955000, 938100 1955000))",0.0,0.0
3987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939700 1954400, 939700 1954500, 939800 1954500, 939800 1954400, 939700 1954400))",0.0,0.0
3988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936500 1949900, 936500 1950000, 936600 1950000, 936600 1949900, 936500 1949900))",0.0,0.0
3989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939800 1949500, 939800 1949600, 939900 1949600, 939900 1949500, 939800 1949500))",0.0,0.0
3990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940000 1950500, 940000 1950600, 940100 1950600, 940100 1950500, 940000 1950500))",0.0,0.0
3991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941200 1950800, 941200 1950900, 941300 1950900, 941300 1950800, 941200 1950800))",0.0,0.0
3992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937500 1953500, 937500 1953600, 937600 1953600, 937600 1953500, 937500 1953500))",0.0,0.0
3993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940800 1953900, 940800 1954000, 940900 1954000, 940900 1953900, 940800 1953900))",0.0,0.0
3994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938300 1951400, 938300 1951500, 938400 1951500, 938400 1951400, 938300 1951400))",0.0,0.0
3995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((935600 1950300, 935600 1950400, 935700 1950400, 935700 1950300, 935600 1950300))",0.0,0.0
3996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942900 1950200, 942900 1950300, 943000 1950300, 943000 1950200, 942900 1950200))",0.0,0.0
3997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937600 1949900, 937600 1950000, 937700 1950000, 937700 1949900, 937600 1949900))",0.0,0.0
3998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936200 1949900, 936200 1950000, 936300 1950000, 936300 1949900, 936200 1949900))",0.0,0.0
3999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938600 1953500, 938600 1953600, 938700 1953600, 938700 1953500, 938600 1953500))",0.0,0.0
4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942100 1951900, 942100 1952000, 942200 1952000, 942200 1951900, 942100 1951900))",0.0,0.0
4001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942100 1950300, 942100 1950400, 942200 1950400, 942200 1950300, 942100 1950300))",0.0,0.0
4002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940100 1954500, 940100 1954600, 940200 1954600, 940200 1954500, 940100 1954500))",0.0,0.0
4003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937400 1949800, 937400 1949900, 937500 1949900, 937500 1949800, 937400 1949800))",0.0,0.0
4004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938500 1953500, 938500 1953600, 938600 1953600, 938600 1953500, 938500 1953500))",0.0,0.0
4005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940800 1953500, 940800 1953600, 940900 1953600, 940900 1953500, 940800 1953500))",0.0,0.0
4006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937800 1951200, 937800 1951300, 937900 1951300, 937900 1951200, 937800 1951200))",0.0,0.0
4007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938000 1952500, 938000 1952600, 938100 1952600, 938100 1952500, 938000 1952500))",0.0,0.0
4008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941000 1952900, 941000 1953000, 941100 1953000, 941100 1952900, 941000 1952900))",0.0,0.0
4009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938500 1954500, 938500 1954600, 938600 1954600, 938600 1954500, 938500 1954500))",0.0,0.0
4010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940000 1953400, 940000 1953500, 940100 1953500, 940100 1953400, 940000 1953400))",0.0,0.0
4011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940600 1953000, 940600 1953100, 940700 1953100, 940700 1953000, 940600 1953000))",0.0,0.0
4012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942800 1947900, 942800 1948000, 942900 1948000, 942900 1947900, 942800 1947900))",0.0,0.0
4013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942000 1950400, 942000 1950500, 942100 1950500, 942100 1950400, 942000 1950400))",0.0,0.0
4014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941400 1952000, 941400 1952100, 941500 1952100, 941500 1952000, 941400 1952000))",0.0,0.0
4015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938200 1955600, 938200 1955700, 938300 1955700, 938300 1955600, 938200 1955600))",0.0,0.0
4016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938100 1952200, 938100 1952300, 938200 1952300, 938200 1952200, 938100 1952200))",0.0,0.0
4017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941100 1954000, 941100 1954100, 941200 1954100, 941200 1954000, 941100 1954000))",0.0,0.0
4018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938700 1954700, 938700 1954800, 938800 1954800, 938800 1954700, 938700 1954700))",0.0,0.0
4019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941600 1951400, 941600 1951500, 941700 1951500, 941700 1951400, 941600 1951400))",0.0,0.0
4020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937600 1948700, 937600 1948800, 937700 1948800, 937700 1948700, 937600 1948700))",0.0,0.0
4021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936300 1951300, 936300 1951400, 936400 1951400, 936400 1951300, 936300 1951300))",0.0,0.0
4022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938200 1952300, 938200 1952400, 938300 1952400, 938300 1952300, 938200 1952300))",0.0,0.0
4023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938600 1954900, 938600 1955000, 938700 1955000, 938700 1954900, 938600 1954900))",0.0,0.0
4024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938100 1951900, 938100 1952000, 938200 1952000, 938200 1951900, 938100 1951900))",0.0,0.0
4025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((944300 1950100, 944300 1950200, 944400 1950200, 944400 1950100, 944300 1950100))",0.0,0.0
4026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((935400 1951100, 935400 1951200, 935500 1951200, 935500 1951100, 935400 1951100))",0.0,0.0
4027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941200 1953700, 941200 1953800, 941300 1953800, 941300 1953700, 941200 1953700))",0.0,0.0
4028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943100 1949600, 943100 1949700, 943200 1949700, 943200 1949600, 943100 1949600))",0.0,0.0
4029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937200 1950200, 937200 1950300, 937300 1950300, 937300 1950200, 937200 1950200))",0.0,0.0
4030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936600 1952200, 936600 1952300, 936700 1952300, 936700 1952200, 936600 1952200))",0.0,0.0
4031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941000 1951800, 941000 1951900, 941100 1951900, 941100 1951800, 941000 1951800))",0.0,0.0
4032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((944300 1951500, 944300 1951600, 944400 1951600, 944400 1951500, 944300 1951500))",0.0,0.0
4033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942000 1950600, 942000 1950700, 942100 1950700, 942100 1950600, 942000 1950600))",0.0,0.0
4034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938700 1953100, 938700 1953200, 938800 1953200, 938800 1953100, 938700 1953100))",0.0,0.0
4035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941400 1953700, 941400 1953800, 941500 1953800, 941500 1953700, 941400 1953700))",0.0,0.0
4036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937900 1952500, 937900 1952600, 938000 1952600, 938000 1952500, 937900 1952500))",0.0,0.0
4037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940000 1953100, 940000 1953200, 940100 1953200, 940100 1953100, 940000 1953100))",0.0,0.0
4038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938400 1955400, 938400 1955500, 938500 1955500, 938500 1955400, 938400 1955400))",0.0,0.0
4039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938800 1953500, 938800 1953600, 938900 1953600, 938900 1953500, 938800 1953500))",0.0,0.0
4040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940000 1949700, 940000 1949800, 940100 1949800, 940100 1949700, 940000 1949700))",0.0,0.0
4041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939600 1955300, 939600 1955400, 939700 1955400, 939700 1955300, 939600 1955300))",0.0,0.0
4042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938700 1953600, 938700 1953700, 938800 1953700, 938800 1953600, 938700 1953600))",0.0,0.0
4043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942900 1951400, 942900 1951500, 943000 1951500, 943000 1951400, 942900 1951400))",0.0,0.0
4044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((944400 1951200, 944400 1951300, 944500 1951300, 944500 1951200, 944400 1951200))",0.0,0.0
4045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((935200 1950700, 935200 1950800, 935300 1950800, 935300 1950700, 935200 1950700))",0.0,0.0
4046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938700 1949600, 938700 1949700, 938800 1949700, 938800 1949600, 938700 1949600))",0.0,0.0
4047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((935900 1951200, 935900 1951300, 936000 1951300, 936000 1951200, 935900 1951200))",0.0,0.0
4048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939300 1955500, 939300 1955600, 939400 1955600, 939400 1955500, 939300 1955500))",0.0,0.0
4049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940700 1953800, 940700 1953900, 940800 1953900, 940800 1953800, 940700 1953800))",0.0,0.0
4050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937900 1953100, 937900 1953200, 938000 1953200, 938000 1953100, 937900 1953100))",0.0,0.0
4051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940500 1953800, 940500 1953900, 940600 1953900, 940600 1953800, 940500 1953800))",0.0,0.0
4052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936400 1951300, 936400 1951400, 936500 1951400, 936500 1951300, 936400 1951300))",0.0,0.0
4053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((935600 1950600, 935600 1950700, 935700 1950700, 935700 1950600, 935600 1950600))",0.0,0.0
4054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937100 1952000, 937100 1952100, 937200 1952100, 937200 1952000, 937100 1952000))",0.0,0.0
4055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936500 1950800, 936500 1950900, 936600 1950900, 936600 1950800, 936500 1950800))",0.0,0.0
4056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937900 1948900, 937900 1949000, 938000 1949000, 938000 1948900, 937900 1948900))",0.0,0.0
4057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936700 1952500, 936700 1952600, 936800 1952600, 936800 1952500, 936700 1952500))",0.0,0.0
4058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938600 1950300, 938600 1950400, 938700 1950400, 938700 1950300, 938600 1950300))",0.0,0.0
4059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937100 1951000, 937100 1951100, 937200 1951100, 937200 1951000, 937100 1951000))",0.0,0.0
4060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((944200 1950000, 944200 1950100, 944300 1950100, 944300 1950000, 944200 1950000))",0.0,0.0
4061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940200 1954300, 940200 1954400, 940300 1954400, 940300 1954300, 940200 1954300))",0.0,0.0
4062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937700 1952000, 937700 1952100, 937800 1952100, 937800 1952000, 937700 1952000))",0.0,0.0
4063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936900 1951800, 936900 1951900, 937000 1951900, 937000 1951800, 936900 1951800))",0.0,0.0
4064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940900 1952300, 940900 1952400, 941000 1952400, 941000 1952300, 940900 1952300))",0.0,0.0
4065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942300 1952800, 942300 1952900, 942400 1952900, 942400 1952800, 942300 1952800))",0.0,0.0
4066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937100 1952400, 937100 1952500, 937200 1952500, 937200 1952400, 937100 1952400))",0.0,0.0
4067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941600 1953700, 941600 1953800, 941700 1953800, 941700 1953700, 941600 1953700))",0.0,0.0
4068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939200 1955400, 939200 1955500, 939300 1955500, 939300 1955400, 939200 1955400))",0.0,0.0
4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942900 1951200, 942900 1951300, 943000 1951300, 943000 1951200, 942900 1951200))",0.0,0.0
4070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937700 1950400, 937700 1950500, 937800 1950500, 937800 1950400, 937700 1950400))",0.0,0.0
4071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939600 1952200, 939600 1952300, 939700 1952300, 939700 1952200, 939600 1952200))",0.0,0.0
4072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936800 1951000, 936800 1951100, 936900 1951100, 936900 1951000, 936800 1951000))",0.0,0.0
4073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937000 1952300, 937000 1952400, 937100 1952400, 937100 1952300, 937000 1952300))",0.0,0.0
4074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939700 1950300, 939700 1950400, 939800 1950400, 939800 1950300, 939700 1950300))",0.0,0.0
4075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937900 1949200, 937900 1949300, 938000 1949300, 938000 1949200, 937900 1949200))",0.0,0.0
4076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936500 1950000, 936500 1950100, 936600 1950100, 936600 1950000, 936500 1950000))",0.0,0.0
4077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938100 1949200, 938100 1949300, 938200 1949300, 938200 1949200, 938100 1949200))",0.0,0.0
4078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939500 1954500, 939500 1954600, 939600 1954600, 939600 1954500, 939500 1954500))",0.0,0.0
4079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938100 1952900, 938100 1953000, 938200 1953000, 938200 1952900, 938100 1952900))",0.0,0.0
4080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937800 1949600, 937800 1949700, 937900 1949700, 937900 1949600, 937800 1949600))",0.0,0.0
4081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938300 1952900, 938300 1953000, 938400 1953000, 938400 1952900, 938300 1952900))",0.0,0.0
4082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941100 1950900, 941100 1951000, 941200 1951000, 941200 1950900, 941100 1950900))",0.0,0.0
4083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938600 1950500, 938600 1950600, 938700 1950600, 938700 1950500, 938600 1950500))",0.0,0.0
4084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939800 1954100, 939800 1954200, 939900 1954200, 939900 1954100, 939800 1954100))",0.0,0.0
4085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936700 1952200, 936700 1952300, 936800 1952300, 936800 1952200, 936700 1952200))",0.0,0.0
4086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940300 1951400, 940300 1951500, 940400 1951500, 940400 1951400, 940300 1951400))",0.0,0.0
4087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940700 1953200, 940700 1953300, 940800 1953300, 940800 1953200, 940700 1953200))",0.0,0.0
4088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941000 1953300, 941000 1953400, 941100 1953400, 941100 1953300, 941000 1953300))",0.0,0.0
4089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938400 1955100, 938400 1955200, 938500 1955200, 938500 1955100, 938400 1955100))",0.0,0.0
4090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937800 1952600, 937800 1952700, 937900 1952700, 937900 1952600, 937800 1952600))",0.0,0.0
4091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938900 1949700, 938900 1949800, 939000 1949800, 939000 1949700, 938900 1949700))",0.0,0.0
4092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942500 1952600, 942500 1952700, 942600 1952700, 942600 1952600, 942500 1952600))",0.0,0.0
4093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938400 1956300, 938400 1956400, 938500 1956400, 938500 1956300, 938400 1956300))",0.0,0.0
4094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937200 1953100, 937200 1953200, 937300 1953200, 937300 1953100, 937200 1953100))",0.0,0.0
4095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937300 1949700, 937300 1949800, 937400 1949800, 937400 1949700, 937300 1949700))",0.0,0.0
4096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941400 1951200, 941400 1951300, 941500 1951300, 941500 1951200, 941400 1951200))",0.0,0.0
4097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942100 1950900, 942100 1951000, 942200 1951000, 942200 1950900, 942100 1950900))",0.0,0.0
4098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937900 1953200, 937900 1953300, 938000 1953300, 938000 1953200, 937900 1953200))",0.0,0.0
4099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940900 1950900, 940900 1951000, 941000 1951000, 941000 1950900, 940900 1950900))",0.0,0.0
4100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940700 1951700, 940700 1951800, 940800 1951800, 940800 1951700, 940700 1951700))",0.0,0.0
4101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938600 1950000, 938600 1950100, 938700 1950100, 938700 1950000, 938600 1950000))",0.0,0.0
4102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939900 1949800, 939900 1949900, 940000 1949900, 940000 1949800, 939900 1949800))",0.0,0.0
4103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941000 1952300, 941000 1952400, 941100 1952400, 941100 1952300, 941000 1952300))",0.0,0.0
4104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941200 1952700, 941200 1952800, 941300 1952800, 941300 1952700, 941200 1952700))",0.0,0.0
4105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940600 1953900, 940600 1954000, 940700 1954000, 940700 1953900, 940600 1953900))",0.0,0.0
4106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936900 1950100, 936900 1950200, 937000 1950200, 937000 1950100, 936900 1950100))",0.0,0.0
4107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941200 1951100, 941200 1951200, 941300 1951200, 941300 1951100, 941200 1951100))",0.0,0.0
4108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937200 1950700, 937200 1950800, 937300 1950800, 937300 1950700, 937200 1950700))",0.0,0.0
4109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941300 1951400, 941300 1951500, 941400 1951500, 941400 1951400, 941300 1951400))",0.0,0.0
4110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937400 1949400, 937400 1949500, 937500 1949500, 937500 1949400, 937400 1949400))",0.0,0.0
4111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942300 1947700, 942300 1947800, 942400 1947800, 942400 1947700, 942300 1947700))",0.0,0.0
4112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940200 1953900, 940200 1954000, 940300 1954000, 940300 1953900, 940200 1953900))",0.0,0.0
4113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939000 1954200, 939000 1954300, 939100 1954300, 939100 1954200, 939000 1954200))",0.0,0.0
4114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939000 1949800, 939000 1949900, 939100 1949900, 939100 1949800, 939000 1949800))",0.0,0.0
4115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940000 1951600, 940000 1951700, 940100 1951700, 940100 1951600, 940000 1951600))",0.0,0.0
